ring_id,datetime_trunc,year,reporting_type,dt,time,layer_1_vout,layer_1_concentration,layer_1_setpoint,layer_2_vout,layer_2_concentration,layer_2_setpoint,wind_speed,wind_direction,sector,O3_on,leaf_wetness,file_source,number_of_records,datetime,Range_flag,evaluator,replacement_value,explanation
3,8/4/2019 3:44,2019,M,8/4/2019,3:44:57,0,1028,600,0,0,0,0,366,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:44,layer_1_concentration,JAM,1028,real high values at night
3,8/4/2019 3:45,2019,M,8/4/2019,3:45:57,0,1036,600,0,0,0,0,366,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:45,layer_1_concentration,JAM,1036,real high values at night
3,8/4/2019 3:46,2019,M,8/4/2019,3:46:57,0,1040,600,0,0,0,0,366,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:46,layer_1_concentration,JAM,1040,real high values at night
3,8/4/2019 3:47,2019,M,8/4/2019,3:47:57,0,1042,600,0,0,0,0,345,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:47,layer_1_concentration,JAM,1042,real high values at night
3,8/4/2019 3:48,2019,M,8/4/2019,3:48:57,0,1045,600,0,0,0,0,362,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:48,layer_1_concentration,JAM,1045,real high values at night
3,8/4/2019 3:49,2019,M,8/4/2019,3:49:57,0,1033,600,0,0,0,0,0,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:49,layer_1_concentration,JAM,1033,real high values at night
3,8/4/2019 3:50,2019,M,8/4/2019,3:50:57,0,1018,600,0,0,0,0,0,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:50,layer_1_concentration,JAM,1018,real high values at night
3,8/4/2019 3:51,2019,M,8/4/2019,3:51:57,0,1013,600,0,0,0,0,0,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:51,layer_1_concentration,JAM,1013,real high values at night
3,8/4/2019 3:52,2019,M,8/4/2019,3:52:57,0,1016,600,0,0,0,0,1,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:52,layer_1_concentration,JAM,1016,real high values at night
3,8/4/2019 3:53,2019,M,8/4/2019,3:53:57,0,1025,600,0,0,0,0,1,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:53,layer_1_concentration,JAM,1025,real high values at night
3,8/4/2019 3:54,2019,M,8/4/2019,3:54:57,0,1035,600,0,0,0,0,366,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:54,layer_1_concentration,JAM,1035,real high values at night
3,8/4/2019 3:55,2019,M,8/4/2019,3:55:57,0,1044,600,0,0,0,0,330,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:55,layer_1_concentration,JAM,1044,real high values at night
3,8/4/2019 3:56,2019,M,8/4/2019,3:56:57,0,1050,600,0,0,0,0,265,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:56,layer_1_concentration,JAM,1050,real high values at night
3,8/4/2019 3:57,2019,M,8/4/2019,3:57:57,0,1061,600,0,0,0,0,267,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:57,layer_1_concentration,JAM,1061,real high values at night
3,8/4/2019 3:58,2019,M,8/4/2019,3:58:57,0,1070,600,0,0,0,0,282,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:58,layer_1_concentration,JAM,1070,real high values at night
3,8/4/2019 3:59,2019,M,8/4/2019,3:59:57,0,1067,600,0,0,0,0,289,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 3:59,layer_1_concentration,JAM,1067,real high values at night
3,8/4/2019 4:00,2019,M,8/4/2019,4:00:57,0,1071,600,0,0,0,0,290,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:00,layer_1_concentration,JAM,1071,real high values at night
3,8/4/2019 4:01,2019,M,8/4/2019,4:01:57,0,1072,600,0,0,0,0,293,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:01,layer_1_concentration,JAM,1072,real high values at night
3,8/4/2019 4:02,2019,M,8/4/2019,4:02:57,0,1065,600,0,0,0,0,295,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:02,layer_1_concentration,JAM,1065,real high values at night
3,8/4/2019 4:03,2019,M,8/4/2019,4:03:57,0,1061,600,0,0,0,0,293,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:03,layer_1_concentration,JAM,1061,real high values at night
3,8/4/2019 4:04,2019,M,8/4/2019,4:04:57,0,1060,600,0,0,0,0,293,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:04,layer_1_concentration,JAM,1060,real high values at night
3,8/4/2019 4:05,2019,M,8/4/2019,4:05:57,0,1057,600,0,0,0,0,293,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:05,layer_1_concentration,JAM,1057,real high values at night
3,8/4/2019 4:06,2019,M,8/4/2019,4:06:57,0,1049,600,0,0,0,0,285,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:06,layer_1_concentration,JAM,1049,real high values at night
3,8/4/2019 4:07,2019,M,8/4/2019,4:07:57,0,1039,600,0,0,0,0,285,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:07,layer_1_concentration,JAM,1039,real high values at night
3,8/4/2019 4:08,2019,M,8/4/2019,4:08:57,0,1026,600,0,0,0,0,285,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:08,layer_1_concentration,JAM,1026,real high values at night
3,8/4/2019 4:09,2019,M,8/4/2019,4:09:57,0,1033,600,0,0,0,0,285,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:09,layer_1_concentration,JAM,1033,real high values at night
3,8/4/2019 4:10,2019,M,8/4/2019,4:10:57,0,1034,600,0,0,0,0,286,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:10,layer_1_concentration,JAM,1034,real high values at night
3,8/4/2019 4:11,2019,M,8/4/2019,4:11:57,0,1046,600,0,0,0,0,286,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:11,layer_1_concentration,JAM,1046,real high values at night
3,8/4/2019 4:12,2019,M,8/4/2019,4:12:57,0,1056,600,0,0,0,0,290,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:12,layer_1_concentration,JAM,1056,real high values at night
3,8/4/2019 4:13,2019,M,8/4/2019,4:13:57,0,1056,600,0,0,0,0,316,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:13,layer_1_concentration,JAM,1056,real high values at night
3,8/4/2019 4:14,2019,M,8/4/2019,4:14:57,0,1047,600,0,0,0,0,318,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:14,layer_1_concentration,JAM,1047,real high values at night
3,8/4/2019 4:15,2019,M,8/4/2019,4:15:57,0,1047,600,0,0,0,0,317,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:15,layer_1_concentration,JAM,1047,real high values at night
3,8/4/2019 4:16,2019,M,8/4/2019,4:16:57,0,1052,600,0,0,0,0,318,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:16,layer_1_concentration,JAM,1052,real high values at night
3,8/4/2019 4:17,2019,M,8/4/2019,4:17:57,0,1058,600,0,0,0,0,318,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:17,layer_1_concentration,JAM,1058,real high values at night
3,8/4/2019 4:18,2019,M,8/4/2019,4:18:57,0,1061,600,0,0,0,0,351,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:18,layer_1_concentration,JAM,1061,real high values at night
3,8/4/2019 4:19,2019,M,8/4/2019,4:19:57,0,1055,600,0,0,0,0,347,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:19,layer_1_concentration,JAM,1055,real high values at night
3,8/4/2019 4:20,2019,M,8/4/2019,4:20:57,0,1061,600,0,0,0,0,347,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:20,layer_1_concentration,JAM,1061,real high values at night
3,8/4/2019 4:21,2019,M,8/4/2019,4:21:57,0,1063,600,0,0,0,0,339,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:21,layer_1_concentration,JAM,1063,real high values at night
3,8/4/2019 4:22,2019,M,8/4/2019,4:22:57,0,1060,600,0,0,0,0,339,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:22,layer_1_concentration,JAM,1060,real high values at night
3,8/4/2019 4:23,2019,M,8/4/2019,4:23:57,0,1064,600,0,0,0,0,338,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:23,layer_1_concentration,JAM,1064,real high values at night
3,8/4/2019 4:24,2019,M,8/4/2019,4:24:57,0,1066,600,0,0,0,0,325,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:24,layer_1_concentration,JAM,1066,real high values at night
3,8/4/2019 4:25,2019,M,8/4/2019,4:25:57,0,1070,600,0,0,0,0,304,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:25,layer_1_concentration,JAM,1070,real high values at night
3,8/4/2019 4:26,2019,M,8/4/2019,4:26:57,0,1072,600,0,0,0,0,282,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:26,layer_1_concentration,JAM,1072,real high values at night
3,8/4/2019 4:27,2019,M,8/4/2019,4:27:57,0,1081,600,0,0,0,0,230,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:27,layer_1_concentration,JAM,1081,real high values at night
3,8/4/2019 4:28,2019,M,8/4/2019,4:28:57,0,1090,600,0,0,0,0,229,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:28,layer_1_concentration,JAM,1090,real high values at night
3,8/4/2019 4:29,2019,M,8/4/2019,4:29:57,0,1098,600,0,0,0,0,231,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:29,layer_1_concentration,JAM,1098,real high values at night
3,8/4/2019 4:30,2019,M,8/4/2019,4:30:57,0,1112,600,0,0,0,0,258,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:30,layer_1_concentration,JAM,1112,real high values at night
3,8/4/2019 4:31,2019,M,8/4/2019,4:31:57,0,1120,600,0,0,0,0,244,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:31,layer_1_concentration,JAM,1120,real high values at night
3,8/4/2019 4:32,2019,M,8/4/2019,4:32:57,0,1129,600,0,0,0,0,255,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:32,layer_1_concentration,JAM,1129,real high values at night
3,8/4/2019 4:33,2019,M,8/4/2019,4:33:57,0,1118,600,0,0,0,0,287,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:33,layer_1_concentration,JAM,1118,real high values at night
3,8/4/2019 4:34,2019,M,8/4/2019,4:34:57,0,1094,600,0,0,0,0,333,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:34,layer_1_concentration,JAM,1094,real high values at night
3,8/4/2019 4:35,2019,M,8/4/2019,4:35:57,0,1064,600,0,0,0,0,360,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:35,layer_1_concentration,JAM,1064,real high values at night
3,8/4/2019 4:36,2019,M,8/4/2019,4:36:57,0,1032,600,0,0,0,0,359,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 4:36,layer_1_concentration,JAM,1032,real high values at night
3,8/4/2019 22:01,2019,M,8/4/2019,22:01:56,0,1001,600,0,0,0,0,2,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:01,layer_1_concentration,JAM,1001,real high values at night
3,8/4/2019 22:06,2019,M,8/4/2019,22:06:56,0,1010,600,0,0,0,0,333,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:06,layer_1_concentration,JAM,1010,real high values at night
3,8/4/2019 22:07,2019,M,8/4/2019,22:07:56,0,1008,600,0,0,0,0,345,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:07,layer_1_concentration,JAM,1008,real high values at night
3,8/4/2019 22:08,2019,M,8/4/2019,22:08:56,0,1010,600,0,0,0,0,328,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:08,layer_1_concentration,JAM,1010,real high values at night
3,8/4/2019 22:09,2019,M,8/4/2019,22:09:56,0,1022,600,0,0,0,0,314,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:09,layer_1_concentration,JAM,1022,real high values at night
3,8/4/2019 22:10,2019,M,8/4/2019,22:10:56,0,1032,600,0,0,0,0,331,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:10,layer_1_concentration,JAM,1032,real high values at night
3,8/4/2019 22:11,2019,M,8/4/2019,22:11:56,0,1015,600,0,0,0,0,334,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:11,layer_1_concentration,JAM,1015,real high values at night
3,8/4/2019 22:12,2019,M,8/4/2019,22:12:56,0,1011,600,0,0,0,0,334,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:12,layer_1_concentration,JAM,1011,real high values at night
3,8/4/2019 22:13,2019,M,8/4/2019,22:13:56,0,1014,600,0,0,0,0,335,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:13,layer_1_concentration,JAM,1014,real high values at night
3,8/4/2019 22:14,2019,M,8/4/2019,22:14:56,0,1008,600,0,0,0,0,324,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:14,layer_1_concentration,JAM,1008,real high values at night
3,8/4/2019 22:15,2019,M,8/4/2019,22:15:56,0,1016,600,0,0,0,0,302,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:15,layer_1_concentration,JAM,1016,real high values at night
3,8/4/2019 22:16,2019,M,8/4/2019,22:16:56,0,1024,600,0,0,0,0,285,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:16,layer_1_concentration,JAM,1024,real high values at night
3,8/4/2019 22:17,2019,M,8/4/2019,22:17:56,0,1020,600,0,0,0,0,133,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080419.csv,1439,8/4/2019 22:17,layer_1_concentration,JAM,1020,real high values at night
3,8/5/2019 4:35,2019,M,8/5/2019,4:35:56,0,1004,600,0,0,0,0,157,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:35,layer_1_concentration,JAM,1004,real high values at night
3,8/5/2019 4:36,2019,M,8/5/2019,4:36:56,0,1022,600,0,0,0,0,157,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:36,layer_1_concentration,JAM,1022,real high values at night
3,8/5/2019 4:37,2019,M,8/5/2019,4:37:56,0,1034,600,0,0,0,0,155,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:37,layer_1_concentration,JAM,1034,real high values at night
3,8/5/2019 4:38,2019,M,8/5/2019,4:38:56,0,1041,600,0,0,0,0,156,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:38,layer_1_concentration,JAM,1041,real high values at night
3,8/5/2019 4:39,2019,M,8/5/2019,4:39:56,0,1044,600,0,0,0,0,156,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:39,layer_1_concentration,JAM,1044,real high values at night
3,8/5/2019 4:40,2019,M,8/5/2019,4:40:56,0,1052,600,0,0,0,0,156,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:40,layer_1_concentration,JAM,1052,real high values at night
3,8/5/2019 4:41,2019,M,8/5/2019,4:41:56,0,1070,600,0,0,0,0,156,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:41,layer_1_concentration,JAM,1070,real high values at night
3,8/5/2019 4:42,2019,M,8/5/2019,4:42:56,0,1071,600,0,0,0,0,79,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:42,layer_1_concentration,JAM,1071,real high values at night
3,8/5/2019 4:43,2019,M,8/5/2019,4:43:56,0,1068,600,0,0,0,0,63,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:43,layer_1_concentration,JAM,1068,real high values at night
3,8/5/2019 4:44,2019,M,8/5/2019,4:44:56,0,1080,600,0,0,0,0,63,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:44,layer_1_concentration,JAM,1080,real high values at night
3,8/5/2019 4:45,2019,M,8/5/2019,4:45:56,0,1085,600,0,0,0,0,63,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:45,layer_1_concentration,JAM,1085,real high values at night
3,8/5/2019 4:46,2019,M,8/5/2019,4:46:56,0,1102,600,0,0,0,0,63,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:46,layer_1_concentration,JAM,1102,real high values at night
3,8/5/2019 4:47,2019,M,8/5/2019,4:47:56,0,1104,600,0,0,0,0,64,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:47,layer_1_concentration,JAM,1104,real high values at night
3,8/5/2019 4:48,2019,M,8/5/2019,4:48:56,0,1094,600,0,0,0,0,99,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:48,layer_1_concentration,JAM,1094,real high values at night
3,8/5/2019 4:49,2019,M,8/5/2019,4:49:56,0,1102,600,0,0,0,0,157,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:49,layer_1_concentration,JAM,1102,real high values at night
3,8/5/2019 4:50,2019,M,8/5/2019,4:50:56,0,1117,600,0,0,0,0,156,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:50,layer_1_concentration,JAM,1117,real high values at night
3,8/5/2019 4:51,2019,M,8/5/2019,4:51:56,0,1110,600,0,0,0,0,156,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:51,layer_1_concentration,JAM,1110,real high values at night
3,8/5/2019 4:52,2019,M,8/5/2019,4:52:56,0,1114,600,0,0,0,0,155,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:52,layer_1_concentration,JAM,1114,real high values at night
3,8/5/2019 4:53,2019,M,8/5/2019,4:53:56,0,1122,600,0,0,0,0,144,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:53,layer_1_concentration,JAM,1122,real high values at night
3,8/5/2019 4:54,2019,M,8/5/2019,4:54:56,0,1121,600,0,0,0,0,141,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:54,layer_1_concentration,JAM,1121,real high values at night
3,8/5/2019 4:55,2019,M,8/5/2019,4:55:56,0,1108,600,0,0,0,0,124,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:55,layer_1_concentration,JAM,1108,real high values at night
3,8/5/2019 4:56,2019,M,8/5/2019,4:56:56,0,1107,600,0,0,0,0,121,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:56,layer_1_concentration,JAM,1107,real high values at night
3,8/5/2019 4:57,2019,M,8/5/2019,4:57:56,0,1120,600,0,0,0,0,121,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:57,layer_1_concentration,JAM,1120,real high values at night
3,8/5/2019 4:58,2019,M,8/5/2019,4:58:56,0,1133,600,0,0,0,0,122,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:58,layer_1_concentration,JAM,1133,real high values at night
3,8/5/2019 4:59,2019,M,8/5/2019,4:59:56,0,1141,600,0,0,0,0,138,3,0,0,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 4:59,layer_1_concentration,JAM,1141,real high values at night
3,8/5/2019 5:00,2019,M,8/5/2019,5:00:56,0,1148,600,0,0,0,0,155,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 5:00,layer_1_concentration,JAM,1148,real high values at night
3,8/5/2019 5:01,2019,M,8/5/2019,5:01:56,0,1143,600,0,0,0,0,154,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 5:01,layer_1_concentration,JAM,1143,real high values at night
3,8/5/2019 5:02,2019,M,8/5/2019,5:02:56,0,1147,600,0,0,0,0,154,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 5:02,layer_1_concentration,JAM,1147,real high values at night
3,8/5/2019 5:03,2019,M,8/5/2019,5:03:56,0,1161,600,0,0,0,0,154,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 5:03,layer_1_concentration,JAM,1161,real high values at night
3,8/5/2019 5:04,2019,M,8/5/2019,5:04:56,0,1162,600,0,0,0,0,154,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 5:04,layer_1_concentration,JAM,1162,real high values at night
3,8/5/2019 5:05,2019,M,8/5/2019,5:05:56,0,1166,600,0,0,0,0,154,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 5:05,layer_1_concentration,JAM,1166,real high values at night
3,8/5/2019 5:06,2019,M,8/5/2019,5:06:56,0,1161,600,0,0,0,0,153,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 5:06,layer_1_concentration,JAM,1161,real high values at night
3,8/5/2019 5:07,2019,M,8/5/2019,5:07:56,0,1146,600,0,0,0,0,153,3,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_080519.csv,1440,8/5/2019 5:07,layer_1_concentration,JAM,1146,real high values at night
