"","ring_id","datetime_trunc","year","reporting_type","dt","time","layer_1_vout","layer_1_concentration","layer_1_setpoint","layer_2_vout","layer_2_concentration","layer_2_setpoint","wind_speed","wind_direction","sector","O3_on","leaf_wetness","file_source","number_of_records","datetime","Range_flag"
"95038",0,2019-08-16 04:54:00,"2019","M","08/16/2019","04:54:02",0,1061,600,"0.00","0",0,0,123,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081619.csv",1024,2019-08-16 04:54:02,"layer_1_concentration"
"95039",0,2019-08-16 04:55:00,"2019","M","08/16/2019","04:55:02",0,1203,600,"0.00","0",0,0,103,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081619.csv",1024,2019-08-16 04:55:02,"layer_1_concentration"
"95040",0,2019-08-16 04:56:00,"2019","M","08/16/2019","04:56:02",0,1098,600,"0.00","0",0,0,91,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081619.csv",1024,2019-08-16 04:56:02,"layer_1_concentration"
"95041",0,2019-08-16 04:57:00,"2019","M","08/16/2019","04:57:02",0,1004,600,"0.00","0",0,0,84,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081619.csv",1024,2019-08-16 04:57:02,"layer_1_concentration"
"95042",0,2019-08-16 04:58:00,"2019","M","08/16/2019","04:58:02",0,1013,600,"0.00","0",0,0.4,87,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081619.csv",1024,2019-08-16 04:58:02,"layer_1_concentration"
"95043",0,2019-08-16 04:59:00,"2019","M","08/16/2019","04:59:02",0,1013,600,"0.00","0",0,0.5,89,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081619.csv",1024,2019-08-16 04:59:02,"layer_1_concentration"
"95044",0,2019-08-16 05:00:00,"2019","M","08/16/2019","05:00:02",0,1041,600,"0.00","0",0,0.5,96,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081619.csv",1024,2019-08-16 05:00:02,"layer_1_concentration"
"113501",0,2019-08-29 00:37:00,"2019","M","08/29/2019","00:37:34",0,1009,600,"0.00","0",0,0,175,7,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_082919.csv",1031,2019-08-29 00:37:34,"layer_1_concentration"
"113502",0,2019-08-29 00:38:00,"2019","M","08/29/2019","00:38:34",0,1006,600,"0.00","0",0,0,168,7,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_082919.csv",1031,2019-08-29 00:38:34,"layer_1_concentration"
"113504",0,2019-08-29 00:40:00,"2019","M","08/29/2019","00:40:34",0,1002,600,"0.00","0",0,0,152,7,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_082919.csv",1031,2019-08-29 00:40:34,"layer_1_concentration"
"113508",0,2019-08-29 00:44:00,"2019","M","08/29/2019","00:44:34",0,1016,600,"0.00","0",0,0,177,7,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_082919.csv",1031,2019-08-29 00:44:34,"layer_1_concentration"
"113509",0,2019-08-29 00:45:00,"2019","M","08/29/2019","00:45:34",0,1005,600,"0.00","0",0,0,171,7,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_082919.csv",1031,2019-08-29 00:45:34,"layer_1_concentration"
"113513",0,2019-08-29 00:49:00,"2019","M","08/29/2019","00:49:34",0,1001,600,"0.00","0",0,0,172,7,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_082919.csv",1031,2019-08-29 00:49:34,"layer_1_concentration"
"120425",0,2019-09-02 20:01:00,"2019","M","09/02/2019","20:01:50",0,1014,600,"0.00","0",0,0.6,206,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 20:01:50,"layer_1_concentration"
"120427",0,2019-09-02 20:03:00,"2019","M","09/02/2019","20:03:50",0,1019,600,"0.00","0",0,0.6,205,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 20:03:50,"layer_1_concentration"
"120428",0,2019-09-02 20:04:00,"2019","M","09/02/2019","20:04:50",0,1021,600,"0.00","0",0,0.5,212,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 20:04:50,"layer_1_concentration"
"120453",0,2019-09-02 20:29:00,"2019","M","09/02/2019","20:29:50",0,1011,600,"0.00","0",0,0,171,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 20:29:50,"layer_1_concentration"
"120613",0,2019-09-02 23:09:00,"2019","M","09/02/2019","23:09:50",0,1040,600,"0.00","0",0,0,149,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:09:50,"layer_1_concentration"
"120623",0,2019-09-02 23:19:00,"2019","M","09/02/2019","23:19:50",0,1003,600,"0.00","0",0,0,76,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:19:50,"layer_1_concentration"
"120628",0,2019-09-02 23:24:00,"2019","M","09/02/2019","23:24:50",0,1008,600,"0.00","0",0,0.2,99,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:24:50,"layer_1_concentration"
"120629",0,2019-09-02 23:25:00,"2019","M","09/02/2019","23:25:50",0,1027,600,"0.00","0",0,0.4,102,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:25:50,"layer_1_concentration"
"120643",0,2019-09-02 23:39:00,"2019","M","09/02/2019","23:39:50",0,1007,600,"0.00","0",0,0,140,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:39:50,"layer_1_concentration"
"120647",0,2019-09-02 23:43:00,"2019","M","09/02/2019","23:43:50",0,1007,600,"0.00","0",0,0,146,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:43:50,"layer_1_concentration"
"120648",0,2019-09-02 23:44:00,"2019","M","09/02/2019","23:44:50",0,1013,600,"0.00","0",0,0,156,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:44:50,"layer_1_concentration"
"120649",0,2019-09-02 23:45:00,"2019","M","09/02/2019","23:45:50",0,1023,600,"0.00","0",0,0,160,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:45:50,"layer_1_concentration"
"120650",0,2019-09-02 23:46:00,"2019","M","09/02/2019","23:46:50",0,1014,600,"0.00","0",0,0,166,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:46:50,"layer_1_concentration"
"120651",0,2019-09-02 23:47:00,"2019","M","09/02/2019","23:47:50",0,1013,600,"0.00","0",0,0,178,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:47:50,"layer_1_concentration"
"120652",0,2019-09-02 23:48:00,"2019","M","09/02/2019","23:48:50",0,1019,600,"0.00","0",0,0,184,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:48:50,"layer_1_concentration"
"120653",0,2019-09-02 23:49:00,"2019","M","09/02/2019","23:49:50",0,1021,600,"0.00","0",0,0,222,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:49:50,"layer_1_concentration"
"120657",0,2019-09-02 23:53:00,"2019","M","09/02/2019","23:53:50",0,1011,600,"0.00","0",0,0,187,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:53:50,"layer_1_concentration"
"120658",0,2019-09-02 23:54:00,"2019","M","09/02/2019","23:54:50",0,1023,600,"0.00","0",0,0,187,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:54:50,"layer_1_concentration"
"120659",0,2019-09-02 23:55:00,"2019","M","09/02/2019","23:55:50",0,1033,600,"0.00","0",0,0,187,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:55:50,"layer_1_concentration"
"120660",0,2019-09-02 23:56:00,"2019","M","09/02/2019","23:56:50",0,1026,600,"0.00","0",0,0,195,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:56:50,"layer_1_concentration"
"120661",0,2019-09-02 23:57:00,"2019","M","09/02/2019","23:57:50",0,1014,600,"0.00","0",0,0,195,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:57:50,"layer_1_concentration"
"120663",0,2019-09-02 23:59:00,"2019","M","09/02/2019","23:59:50",0,1009,600,"0.00","0",0,0,195,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090219.csv",1439,2019-09-02 23:59:50,"layer_1_concentration"
"120690",0,2019-09-03 00:26:00,"2019","M","09/03/2019","00:26:50",0,1011,600,"0.00","0",0,0.4,196,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 00:26:50,"layer_1_concentration"
"120691",0,2019-09-03 00:27:00,"2019","M","09/03/2019","00:27:50",0,1016,600,"0.00","0",0,0.4,196,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 00:27:50,"layer_1_concentration"
"120692",0,2019-09-03 00:28:00,"2019","M","09/03/2019","00:28:50",0,1005,600,"0.00","0",0,0.4,191,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 00:28:50,"layer_1_concentration"
"120716",0,2019-09-03 00:52:00,"2019","M","09/03/2019","00:52:50",0,1057,600,"0.00","0",0,0,143,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 00:52:50,"layer_1_concentration"
"120717",0,2019-09-03 00:53:00,"2019","M","09/03/2019","00:53:50",0,1035,600,"0.00","0",0,0,143,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 00:53:50,"layer_1_concentration"
"120718",0,2019-09-03 00:54:00,"2019","M","09/03/2019","00:54:50",0,1002,600,"0.00","0",0,0,142,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 00:54:50,"layer_1_concentration"
"120720",0,2019-09-03 00:56:00,"2019","M","09/03/2019","00:56:50",0,1010,600,"0.00","0",0,0,103,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 00:56:50,"layer_1_concentration"
"120724",0,2019-09-03 01:00:00,"2019","M","09/03/2019","01:00:50",0,1003,600,"0.00","0",0,0,97,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:00:50,"layer_1_concentration"
"120725",0,2019-09-03 01:01:00,"2019","M","09/03/2019","01:01:50",0,1014,600,"0.00","0",0,0,92,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:01:50,"layer_1_concentration"
"120726",0,2019-09-03 01:02:00,"2019","M","09/03/2019","01:02:50",0,1009,600,"0.00","0",0,0,94,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:02:50,"layer_1_concentration"
"120727",0,2019-09-03 01:03:00,"2019","M","09/03/2019","01:03:50",0,1034,600,"0.00","0",0,0,104,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:03:50,"layer_1_concentration"
"120728",0,2019-09-03 01:04:00,"2019","M","09/03/2019","01:04:50",0,1024,600,"0.00","0",0,0,120,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:04:50,"layer_1_concentration"
"120729",0,2019-09-03 01:05:00,"2019","M","09/03/2019","01:05:50",0,1023,600,"0.00","0",0,0,135,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:05:50,"layer_1_concentration"
"120730",0,2019-09-03 01:06:00,"2019","M","09/03/2019","01:06:50",0,1031,600,"0.00","0",0,0,176,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:06:50,"layer_1_concentration"
"120731",0,2019-09-03 01:07:00,"2019","M","09/03/2019","01:07:50",0,1012,600,"0.00","0",0,0,188,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:07:50,"layer_1_concentration"
"120732",0,2019-09-03 01:08:00,"2019","M","09/03/2019","01:08:50",0,1004,600,"0.00","0",0,0,200,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:08:50,"layer_1_concentration"
"120733",0,2019-09-03 01:09:00,"2019","M","09/03/2019","01:09:50",0,1011,600,"0.00","0",0,0,203,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:09:50,"layer_1_concentration"
"120734",0,2019-09-03 01:10:00,"2019","M","09/03/2019","01:10:50",0,1021,600,"0.00","0",0,0,204,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:10:50,"layer_1_concentration"
"120735",0,2019-09-03 01:11:00,"2019","M","09/03/2019","01:11:50",0,1023,600,"0.00","0",0,0,199,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:11:50,"layer_1_concentration"
"120736",0,2019-09-03 01:12:00,"2019","M","09/03/2019","01:12:50",0,1017,600,"0.00","0",0,0,198,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:12:50,"layer_1_concentration"
"120737",0,2019-09-03 01:13:00,"2019","M","09/03/2019","01:13:50",0,1035,600,"0.00","0",0,0,185,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:13:50,"layer_1_concentration"
"120738",0,2019-09-03 01:14:00,"2019","M","09/03/2019","01:14:50",0,1045,600,"0.00","0",0,0,191,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:14:50,"layer_1_concentration"
"120739",0,2019-09-03 01:15:00,"2019","M","09/03/2019","01:15:50",0,1028,600,"0.00","0",0,0,202,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:15:50,"layer_1_concentration"
"120740",0,2019-09-03 01:16:00,"2019","M","09/03/2019","01:16:50",0,1015,600,"0.00","0",0,0,205,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:16:50,"layer_1_concentration"
"120741",0,2019-09-03 01:17:00,"2019","M","09/03/2019","01:17:50",0,1007,600,"0.00","0",0,0,204,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:17:50,"layer_1_concentration"
"120742",0,2019-09-03 01:18:00,"2019","M","09/03/2019","01:18:50",0,1004,600,"0.00","0",0,0,223,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:18:50,"layer_1_concentration"
"120743",0,2019-09-03 01:19:00,"2019","M","09/03/2019","01:19:50",0,1024,600,"0.00","0",0,0,226,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:19:50,"layer_1_concentration"
"120744",0,2019-09-03 01:20:00,"2019","M","09/03/2019","01:20:50",0,1015,600,"0.00","0",0,0,228,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:20:50,"layer_1_concentration"
"120745",0,2019-09-03 01:21:00,"2019","M","09/03/2019","01:21:50",0,1019,600,"0.00","0",0,0,230,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:21:50,"layer_1_concentration"
"120746",0,2019-09-03 01:22:00,"2019","M","09/03/2019","01:22:50",0,1024,600,"0.00","0",0,0,227,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:22:50,"layer_1_concentration"
"120747",0,2019-09-03 01:23:00,"2019","M","09/03/2019","01:23:50",0,1029,600,"0.00","0",0,0,222,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:23:50,"layer_1_concentration"
"120748",0,2019-09-03 01:24:00,"2019","M","09/03/2019","01:24:50",0,1052,600,"0.00","0",0,0,209,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:24:50,"layer_1_concentration"
"120749",0,2019-09-03 01:25:00,"2019","M","09/03/2019","01:25:50",0,1045,600,"0.00","0",0,0,196,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:25:50,"layer_1_concentration"
"120750",0,2019-09-03 01:26:00,"2019","M","09/03/2019","01:26:50",0,1044,600,"0.00","0",0,0,184,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:26:50,"layer_1_concentration"
"120751",0,2019-09-03 01:27:00,"2019","M","09/03/2019","01:27:50",0,1052,600,"0.00","0",0,0,179,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:27:50,"layer_1_concentration"
"120752",0,2019-09-03 01:28:00,"2019","M","09/03/2019","01:28:50",0,1071,600,"0.00","0",0,0,179,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:28:50,"layer_1_concentration"
"120753",0,2019-09-03 01:29:00,"2019","M","09/03/2019","01:29:50",0,1077,600,"0.00","0",0,0,182,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:29:50,"layer_1_concentration"
"120754",0,2019-09-03 01:30:00,"2019","M","09/03/2019","01:30:50",0,1093,600,"0.00","0",0,0,188,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:30:50,"layer_1_concentration"
"120755",0,2019-09-03 01:31:00,"2019","M","09/03/2019","01:31:50",0,1103,600,"0.00","0",0,0,194,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:31:50,"layer_1_concentration"
"120756",0,2019-09-03 01:32:00,"2019","M","09/03/2019","01:32:50",0,1076,600,"0.00","0",0,0,199,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:32:50,"layer_1_concentration"
"120757",0,2019-09-03 01:33:00,"2019","M","09/03/2019","01:33:50",0,1071,600,"0.00","0",0,0,202,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:33:50,"layer_1_concentration"
"120758",0,2019-09-03 01:34:00,"2019","M","09/03/2019","01:34:50",0,1058,600,"0.00","0",0,0,190,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:34:50,"layer_1_concentration"
"120759",0,2019-09-03 01:35:00,"2019","M","09/03/2019","01:35:50",0,1073,600,"0.00","0",0,0,174,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:35:50,"layer_1_concentration"
"120760",0,2019-09-03 01:36:00,"2019","M","09/03/2019","01:36:50",0,1153,600,"0.00","0",0,0,135,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:36:50,"layer_1_concentration"
"120761",0,2019-09-03 01:37:00,"2019","M","09/03/2019","01:37:50",0,1149,600,"0.00","0",0,0,106,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:37:50,"layer_1_concentration"
"120762",0,2019-09-03 01:38:00,"2019","M","09/03/2019","01:38:50",0,1218,600,"0.00","0",0,0,102,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:38:50,"layer_1_concentration"
"120763",0,2019-09-03 01:39:00,"2019","M","09/03/2019","01:39:50",0,1247,600,"0.00","0",0,0,91,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:39:50,"layer_1_concentration"
"120764",0,2019-09-03 01:40:00,"2019","M","09/03/2019","01:40:50",0,1208,600,"0.00","0",0,0,92,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:40:50,"layer_1_concentration"
"120765",0,2019-09-03 01:41:00,"2019","M","09/03/2019","01:41:50",0,1132,600,"0.00","0",0,0,93,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:41:50,"layer_1_concentration"
"120766",0,2019-09-03 01:42:00,"2019","M","09/03/2019","01:42:50",0,1100,600,"0.00","0",0,0,102,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:42:50,"layer_1_concentration"
"120767",0,2019-09-03 01:43:00,"2019","M","09/03/2019","01:43:50",0,1122,600,"0.00","0",0,0,105,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:43:50,"layer_1_concentration"
"120768",0,2019-09-03 01:44:00,"2019","M","09/03/2019","01:44:50",0,1093,600,"0.00","0",0,0,106,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_090319.csv",927,2019-09-03 01:44:50,"layer_1_concentration"
